GEOGRAPHY_ID,SUB_DISTRICT,ULB_RLB_VILLAGE
17752,Pipili,Pamsara
17753,Mahanga,Laxminarayanpur
17754,Ghatgaon,Binajhari
17755,Puttasing,Khilamunda
17756,Soso,Aturikana
17757,Raiboga,Bhalulata
17758,Junagarh,Malgund
17759,Balangir,Bargaon
17760,Ghasipura,Jalinanda
17761,Daitari,Bareigola
17762,Purusottampur,Chandapur
17763,Khaprakhol,Matikhai
17764,Chandanpur,Singmapur
17765,Kankadahad,Urbengi
17766,Dhama,Larasara
17767,Badamba,Naranpur
17768,Balangir,Brahmanipali
17769,Bhograi,Nrusinghapur
17770,Kabisuryanagar,Sandhamara
17771,Ainthapali,Ranibandh
17772,Balikuda,Iswarpur
17773,Balangir,Duhel
17774,Similia,Dakhina Ada
17775,Baidyeswar,Kurumapada
17776,Ranapur,Krushnachandrapur
17777,Lathikata,Ramjodi
17778,Sarankul,Kurudang
17779,Tarasingi,Jhaliagochha
17780,Tushura,Bargaon
17781,Padmapur,Lambarjuna
17782,Khaprakhol,Baijalsagar
17783,Dhamanagar,Baghuari
17784,Madanpur Rampur,Domkarlakhunta
17785,Balangir,Kharjhura
17786,Kinjirkela,Kaintara
17787,Chandahandi,Boriguda
17788,Khordha,Kapileswarpur
17789,Jagatsinghapur,Nachhipur
17790,Dhusuri,Pahana
17791,Kegaon,Gurujung
17792,Golanthara,Kankya
17793,Bandhugaon,Pedawalda
17794,Baunsuni,Bastampur
17795,Baudh Sadar,Badakhaligan
17796,Kochinda,Bhoipali
17797,Kendujhar Sadar,Amuni
17798,Balangir,Patharkhandi
17799,Madanpur Rampur,Borpadar
17800,Barbil,Balita
17801,Titlagarh,Mathanpala
17802,Kesinga,Jodabandh
17803,Kalimela,Ambaguda
17804,Kishannagar,Teldia
17805,Junagarh,Bhatraguda
17806,Remuna,Purukhi
17807,Narayanpatana,Jogipalur
17808,Balangir,Tandamunda
17809,Nimapada,Khulisha
17810,Badagada,Gangapur
17811,Parajang,Lodhani
17812,Gobindpur,Badapatasundarpur
17813,Jharpokharia,Pokharia
17814,Kosagumuda,Kosagumuda
17815,Anugul,Kumanda
17816,Purusottampur,Dhobadi
17817,Barang,Narajmarthapur
17818,Laikera,Niktimal
17819,Dunguripali,Sukha
17820,Parajang,Garapalasuni
17821,Rayagada,Amalabhata (Tamparguda)
17822,Basta,Chanuan
17823,Motunga,Balaramprasad
17824,Bhadrak Rural,Olang
17825,Balikuda,Balisahi
17826,Chandipur,Ranasahi
17827,Raighar,Mohond
17828,Sharata,Katuria
17829,Bargarh,Jamurda
17830,Kutra,Katang
17831,Baliapal,Aladiha
17832,Hinjili,Narendrapur
17833,Balichandrapur,Ramadaspur
17834,Itamati,Lathipada
17835,Seragad,Gothagam
17836,Jagatpur,Bhairpur
17837,Sunabeda,Charangul
17838,Bhadrak Rural,Brahmapur
17839,Patapur,Singipur
17840,Industrial,Raijharan
17841,Odagaon,Bahadajhola
17842,Kamakshyanagar,Mathakaragola
17843,Raighar,Chhatabeda
17844,Gangapur,Nimina
17845,Soro,Pakhar
17846,Polasara,Mandara
17847,Kabisuryanagar,Athagadapatna
17848,Balugaon,Baulabandha
17849,Tarbha,Menda
17850,Nischintakoili,Kulagan-Isalo
17851,Niali,Majhikhanda
17852,Delanga,Jamuna Jharapada
17853,Talcher Sadar,Kankili
17854,Tumusingha,Tumusingha
17855,Odagaon,Kural
17856,Purusottampur,Nandika
17857,Singla,Kadarayan
17858,Bheden,Sialkhandhata
17859,Parajang,Mahabirod
17860,Lahunipara,Barsuan
17861,Balianta,Balianta
17862,Hinjili,Ralabha
17863,Jenapur,Jenapur
17864,Cuttack Sadar,Arad
17865,Anugul,Barsinga
17866,Jarada,Brahman Nuagam
17867,Mahakalapada,Deula Pada
17868,Padmapur,Dholbandha
17869,Raibania,Munutunia
17870,Sarankul,Katrajhari
17871,Madanpur Rampur,Bhalupia
17872,Barkot,Jalisuan
17873,Udala,Chuliaposi
17874,Bargarh Sadar,Dumerpali
17875,Patana,Kapundi
17876,Digapahandi,Kandasara
17877,Jashipur,Kudarbisida
17878,Sinapali,Kandamunda
17879,Udala,Kushalda
17880,Jayapatna,Bandakana
17881,Mahulapada,Sanjala
17882,Turekela,Budhibahal
17883,Ghatgaon,Kundapitha
17884,Boipariguda,Talur
17885,Bantala,Brahmapur
17886,Kabisuryanagar,Banapali
17887,Banei,Ruguda
17888,Rajnagar,Panchu Palli
17889,Buguda,Gholapur
17890,Khariar,Badadohel
17891,Konark,Achutpur
17892,Parajang,Pitiri
17893,Sadar,Risigaon
17894,Padmapur,Gadbhati
17895,Bikrampur,Singida(Bada)
17896,Ersama,Kiada
17897,Badamba,Khalidhip
17898,Berhampur,Tentulia
17899,Chhendipada,Deuria Jharan
17900,Nuapada,Bhera
17901,Tomka,Tolkani
17902,Chhendipada,Karadabahal
17903,Raighar,Jodenga
17904,Chhendipada,Patakumunda
17905,Gaisilet,Katabahal
17906,Kanpur,Siaria
17907,Bisra,Luaram
17908,Kosagumuda,Belputi
17909,Dhamanagar,Alinagar
17910,Raruan,Deuli
17911,Harichandanpur,Nuagaon
17912,Baisinga,Baisinga
17913,Pattamundai,Dihudi Pur
17914,Hatibari,Lukumbeda
17915,Baripada Sadar,Ambasikida
17916,Bampada,Sutei
17917,Kaniha,Titirima
17918,Baria,Fulkanlei
17919,Tihidi,Baharpal
17920,Jujomura,Lipinda
17921,Purusottampur,Dhobapalli
17922,Naktideul,Sahebi
17923,Delanga,Brahmanataraboi
17924,Jajapur,Sanasuar
17925,Purusottampur,Putiapadar
17926,Jarada,Solabhagapentha
17927,Paikamal,Dudukijharia
17928,Biramitrapur,Jharbeda
17929,Khaira,Dagarpada
17930,Bangiriposi,Golamundhakata
17931,Satyabadi,Bilipada
17932,Patnagarh,Nehenabandh
17933,Kamakshyanagar,Khokasa
17934,Sinapali,Gadaramal
17935,Baliapal,Kaumari
17936,Jankia,Ekadalia
17937,Nuagaon,Liyakhoyi
17938,Ulunda,Lastala
17939,Dabugan,Anchala
17940,Samal Barrage,Karnapal
17941,Kutra,Elga
17942,Komna,Chandopala
17943,Rajnagar,Keruapal
17944,Dharmasala,Sanaraipada
17945,Nemalo,Orati
17946,Ganjam,Kalyanpur
17947,Parajang,Khandualmunda
17948,Bhuban,Muruga
17949,Kamarda,Benuda
17950,Sohela,Khairpali
17951,Motu,Pendikonda
17952,Tikaetpali,Kulkuta
17953,Astaranga,Nanapur
17954,Baleshwar Sadar,Banaparia
17955,Ulunda,Amurda
17956,Pandapara,Junga
17957,Patkura,Sanbetarabrahmpur
17958,Balangir,Arjunda
17959,Ranapur,Surukabadi
17960,Sadar,Damodarpursasana
17961,Jharbandha,Gothuguda
17962,Tirtol,Salampur
17963,Gandia,Arnapur
17964,Balangir,Jamgaon
17965,Begunia,Kurum
17966,Sindhekela,Ichgoan
17967,Sinapali,Govindpur
17968,Nuagaon,Narayanpur
17969,Bhadrak Rural,Basudebpur
17970,Hemgir,Chuabahala
17971,Bamebari,Palasa(Kha)
17972,Kendujhar Sadar,Baulamal
17973,Balangir,Mehermunda
17974,Kundura,Jabapatroput
17975,Cuttack Sadar,Aman
17976,Tushura,Desandh
17977,Asika,Asuraipalli
17978,Balangir,Siletpara
17979,Delanga,Ankula
17980,Muniguda,Kutragada
17981,Agarpada,Kandaba
17982,Kuakhia,Adampur
17983,Balimi,Galapada
17984,Tihidi,Khadijan
17985,Aali,Nuapada
17986,Chamakhandi,Kalipalli
17987,Patkura,Bantala
17988,Phulabani,Pakanagaon
17989,Junagarh,Chilakpur
17990,Kendrapara Sadar,Arttamul
17991,Balikuda,Tandikula
17992,Badagada,Balarampur
17993,Badagada,Machhakote
17994,Bangomunda,Kapilabhata
17995,Salepur,Patana
17996,Balaramgadi Marine,Nuapalgadi
17997,Ghatgaon,Dumuria
17998,Chamakhandi,Banabulapalli
17999,Itamati,Sajanapada
18000,Telkoi,Kantalei
18001,Pattamundai,Telengabasanta
18002,Nischintakoili,Othaka
18003,Kundura,Dhuruguda
18004,Jagatsinghapur,Savamula
18005,Remuna,Haladia
18006,Koliana,Gangraj
18007,Nayagarh Sadar,Khedapada
18008,Sindhekela,Jamkani
18009,Nihalprasad,Karadabani
18010,Jagatsinghapur,Bhokanji
18011,Lahunipara,Kapanda
18012,Boden,Bakulikhunti(Kala)
18013,Khuntuni,Nidhipur
18014,Gunupur,Gadiakhala
18015,Polasara,Pandiripada
18016,Sadar,Malgaon
18017,Kantabanji,Brahmani
18018,Nimapada,Beraboi
18019,Pattamundai,Jagannathapur
18020,Padua,Hataguda
18021,Jagatsinghapur,Jankoti
18022,Tangi,Bandal
18023,Khandapada,Puania
18024,Bheden,Apamara
18025,Salepur,Deuli
18026,Baria,Sadangi
18027,Turekela,Muribahal
18028,Pottangi,Sargiguda
18029,Tangi,Garudagaon
18030,Telkoi,Kaliahata
18031,Mahanga,Itamundali
18032,Kamarda,Aruhabarti No-2
18033,Khaprakhol,Karuanjhar
18034,Khaprakhol,Matiabhata
18035,Kabisuryanagar,Inamadegapadara
18036,Jagatsinghapur,Titigan
18037,Nilagiri,Iswarpur
18038,Ghasipura,Khadibil
18039,Loisinga,Baghapali
18040,Debagarh,Asananali
18041,Brahmagiri,Ranapada
18042,Jankia,Nalasingh
18043,Phiringia,Gerupara
18044,Jajapur,Bamadebapur
18045,Mohana,Sinkulipadar
18046,Betanati,Betnoti
18047,Dabugan,Bhatadhansuli
18048,Chandua,Bhuyangoda
18049,Kodinga,Duragan
18050,Jagatsinghapur,Patenigan
18051,Mahulpalli,Tainsar
18052,Kujang,Badanga
18053,Pattamundai,Sanamulabasanta
18054,Biramaharajpur,Sandha
18055,Kuakhia,Aratia Kusunapur
18056,Dhusuri,Bodak
18057,Khariar,Bendrabahal
18058,Sarankul,Kajalaipallisasan
18059,Ranapur,Thananagar
18060,Kujang,Pahana
18061,Boriguma,Bandliguda
18062,Dhenkanal Sadar,Badapal
18063,Kinjirkela,Sarda
18064,Balipatna,Bayanpada
18065,Nandapur,Kona
18066,Satyabadi,Badaharisankrpur
18067,Raruan,Kudasahi
18068,Jajpur Sadar,Sithaloi
18069,Airfield (Kapila Prasad),Kuha
18070,Ghagarbeda,Buruhatu
18071,Tangi,Barapada
18072,Khordha,Beruhan
18073,Nilagiri,Managarh
18074,Biramaharajpur,Karadapal
18075,Telkoi,Godikansa
18076,Chandaka,Madhupur
18077,Mangalpur,Barei
18078,Oupada,Chanpur
18079,Khaira,Tilada
18080,Naktideul,Budhakata
18081,Balipatna,Tihuri
18082,Padmapur,Khamapadar
18083,Narayanpatana,Tentulipadar
18084,Loisinga,Kendumundi
18085,Barang,Talagar
18086,Chandiposh,Barghat
18087,Kamakshyanagar,Tentulisingha
18088,Jajpur Sadar,Bhubaneaswar Pur
18089,Tiring,Bhaleidihi
18090,Bijepur,Khaprelnuapali
18091,Agarpada,Erjhatia
18092,Kodinga,Rabanaguda
18093,Mahanga,Aliara
18094,Panikoili,Gobindapur
18095,Chhendipada,Kisinda
18096,Sohela,Khalapali
18097,Komna,Dohelapada
18098,Chhendipada,Ramchandrapur
18099,Chandipur,Tapasi
18100,Sasan,Jharghati
18101,Tushura,Apamara
18102,Turekela,Mankadchuan
18103,Charamal,Rengali
18104,M.V. 79,Pedawara
18105,Motunga,Handifuta
18106,Bhadrak Rural,Palasinga
18107,Barkot,Balanda
18108,Paikamal,Jharbandha
18109,Surada,Padaraisuni
18110,Bhairabsingipur,Khuntiapalla
18111,Anandapur,Singdova
18112,Bandhugaon,Mekara
18113,Jankia,Sadasibapurpatana
18114,Banapur,Krushnapur
18115,R.Udayagiri,Rebidi
18116,Khandapada,Nuapara
18117,Jeypore,Tankua
18118,Seskhal,Sulobha
18119,Jajpur Sadar,Oleipada
18120,Jayapatna,Luhabahal
18121,Satyabadi,Kadua
18122,Golamunda,Amguda
18123,Nimapada,Bhantigram
18124,Ghasipura,Gopalpur
18125,Gunupur,Kaithapadar
18126,Raruan,Jethama
18127,Aali,Bhatapada
18128,Sinapali,Kuliadungri
18129,Tihidi,Gurudaspur
18130,Gurundia,Kunjar
18131,Digapahandi,Bhramarapurpalli
18132,Rairangpur,Dubulabeda
18133,Kalyanasingpur,Dhaminipanga
18134,Khamar,Hansala
18135,Turekela,Nandol
18136,Bargarh Sadar,Bagdia
18137,Sadar,Chandopala
18138,Bangiriposi,Uania
18139,Hatibari,Karkatnasa
18140,Patapur,Talapur
18141,Kiakata,Bajapur
18142,Basta,Tentulia
18143,Betanati,Purikhunta
18144,Baisinga,Badachhuruni
18145,Bisoi,Kesam
18146,Kishorenagar,Babartipali
18147,Nuagaon,L.Laxminarayanpur
18148,Delanga,Dampur
18149,Niali,Baghamara
18150,Nandipada,Temala
18151,Ulunda,Nakdein
18152,Pottangi,Kurli
18153,Brahmagiri,Raibidhar
18154,Ersama,Bhejibaripachara
18155,Mahulpalli,Jharmal
18156,Sindhekela,Kalkut
18157,Kotagarh,Kesariguda
18158,N.T.P.C.,Karadei
18159,Tirtol,Dandamir
18160,Bangiriposi,Nischinta
18161,Kabisuryanagar,Pratapbirabalunkeswarpur
18162,Banei,Alekhpur
18163,Loisinga,Bhalupali
18164,Nimapada,Tadhana
18165,Badachana,Jagannathpur
18166,Nischintakoili,Katarapada
18167,Naikanidihi,Jiginipur
18168,Tirtol,Bandhabati
18169,Rasagobindapur,Tikpada
18170,Banei,Deoposh
18171,Palalahada,Saida (Dangadarahasahi)
18172,Panikoili,Bada Barunei Pada
18173,Jharpokharia,Kherna
18174,Sadar,Musiguda
18175,Mahakalapada,Sugal
18176,Purunakot,Dalasinga
18177,Serango,Ajayagada
18178,Gunupur,Suludi
18179,Badampahar,Mahuldiha
18180,Pipili,Arjunsinghpur
18181,Similia,Baria(Bariha)
18182,Kendrapara Sadar,Sorisia
18183,Bhuban,Balijhati
18184,Digapahandi,Khajuripalli
18185,Narala,Sukunabhata
18186,Melchhamunda,Jhankarpali
18187,Rayagada,Badamandhara
18188,Champua,Pokharia
18189,Chandanpur,Ankia
18190,Suliapada,Kherna
18191,Gurudijhatia,Pahilabar
18192,Bandhugaon,Leddingi
18193,Tushura,Kendupadar
18194,Nandipada,Ratakana
18195,Ranapur,Subhadrapur
18196,Udala,Tentala
18197,Itamati,Nagapur
18198,Nuagaon,Nandighosapur
18199,Malkangiri,Tangpalli
18200,Parajang,Mahanpasi
18201,Gaisilet,Beheramunda
18202,Sarankul,Khairapati
18203,Tushura,Kundpani
18204,Kochinda,Sinkalposhi
18205,Kujang,Khosalpur
18206,Narala,Deheli
18207,Salepur,Jahangirabad
18208,Junagarh,Talajaring
18209,Rasol,Ganjara
18210,Bhograi,Mandarsahipatana
18211,Dharuadihi,Lahandabud
18212,Choudwar,Sardarkharida
18213,Harichandanpur,Ghasanatanger
18214,Rugudi,Gandhalpada
18215,Jaleswar,Nangarsahi
18216,Khunta,Dhobasol
18217,Khaira,Muktabegunia
18218,Baliapal,Chaudhurikuda
18219,Balipatna,Kantapara
18220,Rajagangapur,Sonbarcha
18221,Laikera,Sandhuriam
18222,Barsahi,Chandanchaturi
18223,Balangir,Bandhapada
18224,Bamebari,Bramhanjhari
18225,Digapahandi,Sri Adikandapur
18226,Parajang,Gobari
18227,Muruda,Chikitamatia
18228,Nimapada,Porakana
18229,Machh Kund,Sanasagar
18230,Konark,Orei
18231,Baisinga,Bidukudia
18232,Raruan,Upardiha
18233,Kosagumuda,Mundidhanua
18234,Dharakote,Lakhmipur
18235,Rairakhol,Badmalrusi
18236,Kanjipani,Guptaganga
18237,Soro,Kamaripur
18238,Balangir,Jamatia
18239,Biridi,Maindipur
18240,Tushura,Dahimal
18241,Tikabali,Mahaguda
18242,Phulabani,Malikpada
18243,Sinapali,Sardhapur
18244,Bhatli,Baulsingha
18245,Basudebpur,Jireigadi
18246,Burdenp.S.,Luhakhan
18247,Jajapur,Laxmanapur
18248,Surada,Ballighai
18249,Ersama,Nuadihi
18250,Baripada Sadar,Godipokhari
18251,Banki,Barapadanapur
18252,Jamankira,Barhamundi
18253,Dhusuri,Jharidihi
18254,Bangiriposi,Astabeda
18255,Suliapada,Chakchakia
18256,Ulunda,Gailmura
18257,Patnagarh,Gadiajor
18258,Gaisilet,Kamalapadar
18259,R.Udayagiri,Deraba
18260,Tumusingha,Kamagarapatana
18261,Mohana,Badakhani
18262,Kujang,Sarali
18263,Balangir,Tulandi
18264,Balangir,Uchbahal
18265,Patnagarh,Tulasidungri
18266,Mohana,Badasindhaba
18267,Jajpur Sadar,Chintapali
18268,Aali,Diniari
18269,Rasol,Badabahal
18270,Baragaon,Birsu
18271,Pattamundai,Dimiria
18272,Turumunga,Putugaon
18273,Bargarh Sadar,Bandhenbahal
18274,Kaptipada,Chuinposi
18275,Mancheswar,Ostapada
18276,Bheden,Khagsipali
18277,Gop,Chadheigan
18278,Podia,Uskalbag
18279,Loisinga,Khaliapali
18280,Seskhal,Jaganathpur
18281,Melchhamunda,Dakshinnuapali
18282,Brahmanigaon,Maradipanga
18283,Jarada,Jaganathpur
18284,Mahuldiha,Panaposi
18285,Kantamal,Baragam
18286,Gorumahisani,Saranda
18287,Jagatsinghapur,Chandura
18288,Jamankira,Kharmunda
18289,Kesinga,Amath
18290,Raighar,Phatikipara
18291,Boden,Margaon
18292,Kokasara,Bobaria
18293,Tumusingha,Machhia
18294,Jashipur,Bhanda
18295,Kesinga,Gaidara
18296,Gunupur,Rengalpadar
18297,Pandapara,Nudurupada
18298,Kashipur,Chandragiri
18299,Charamal,Rasibeda
18300,Kochinda,Cherangamal
18301,Gurandi,Ankudu
18302,Baleshwar Sadar,Astia
18303,Satyabadi,Rahandia
18304,Rajkanika,Kujipur
18305,Barang,Chandiprasad
18306,Jharbandha,Sandadar
18307,Pipili,Orakol
18308,Narala,Chian Padar
18309,Nikirai,Biranilakanthapur
18310,Salepur,Sidho
18311,Banapur,Paladhuapali
18312,Barang,Naranapur
18313,Baunsuni,Chhelibahal
18314,Kinjirkela,Halma
18315,Kuakhia,Khairabad
18316,Similia,Raghunathpur
18317,Dabugan,Mundapodar
18318,Lahunipara,Nuagaon
18319,Kundheigola,Dehuripali
18320,Chandipur,Salapada
18321,Patnagarh,Kanheital
18322,Patana,Gandibeda
18323,Khaprakhol,Bharuamunda
18324,Singla,Baniadiha
18325,Gaisilet,Nathapali
18326,Bandhugaon,Singiput
18327,Karaikal Taluk,Vanjiur
18328,Villianur Taluk,Pudukuppam
18329,Thirunallar Taluk,Sorakudy
18330,Thirunallar Taluk,Nallazhundur
18331,Villianur Taluk,Karasoor
18332,Villianur Taluk,Vambupet
18333,Bahour Taluk,Kaduvanoor
18334,Jalandhar - I,Sikanderpur (147)
18335,Garhshankar,Ispur (79)
18336,Nawanshahr,Raipur Daba (92)
18337,Dera Baba Nanak,Kot Molvi (346)
18338,Dinanagar,Munnanwali (283)
18339,Dudhan Sadhan,Mehmudpur Rurki (258)
18340,Baba Bakala,Bulara (114)
18341,Baba Bakala,Khiddowali (189)
18342,Batala,Riali Khurd (300)
18343,Mamdot,Lakha Haji (291)
18344,Khadur Sahib,Kiri Shahi (330)
18345,Faridkot,Jhok Sarkari (30)
18346,Maur,Gill Khurd (8)
18347,Amargarh,Alipur (165)
18348,Kapurthala,Khojewali (198)
18349,Dera Bassi,Tiwana (226)
18350,Hoshiarpur,Giganwal (152)
18351,Dinanagar,Makaura (5)
18352,Garhshankar,Bharta (70)
18353,Gurdaspur,Ghorewah (552)
18354,Ludhiana (West),Rajpura Urf Hussainpura (99)
18355,Mansa,Mansa Khurd (55)
18356,Chamkaur Sahib,Bhalian (65)
18357,Dirba,Rattangarh Sidhran (139)
18358,Dhar Kalan,Phangota (403)
18359,Sardulgarh,Hingna Urf Bhagwangarh (179)
18360,Khamanon,Jatana Niwan (297)
18361,Dasua,Feroze Rolia (543)
18362,Anandpur Sahib,Dasgran (357)
18363,Pathankot,Chhan (221)
18364,Phillaur,Garhi Mahansingh (187)
18365,Garhshankar,Garhi (264)
18366,Samrala,Poonian (83)
18367,Nakodar,Lohgarh (327)
18368,Banga,Kajla (46)
18369,Pathankot,Bhawani (274)
18370,Kalanaur,Qila Nathu Singh (135)
18371,Nawanshahr,Rahon(Ghakewal) (223)
18372,Tarn Taran,Sahabpur (250)
18373,Muktsar,Motlewala (96)
18374,Guruharsahai,Chugha (164)
18375,Hoshiarpur,Jian (310)
18376,Baba Bakala,Rupowali Brahmanan (199)
18377,Phillaur,Lehal (196)
18378,Phillaur,Landara (162)
18379,Fatehgarh Sahib,Chaleri Kalan (274)
18380,Amloh,Rurki (77)
18381,Fatehgarh Sahib,Dhatonda (347)
18382,Hoshiarpur,Bassi Nau (180)
18383,Jalandhar - I,Sherpur (212)
18384,Mukerian,Jahanpur (420)
18385,Dudhan Sadhan,Devinagar Urf Sawaesinghwala (232)
18386,Phillaur,Aujla (191)
18387,Kalanaur,Bishankot (127)
18388,Nangal,Bandleri (289)
18389,Nabha,Dargapur (123)
18390,Amritsar -I,Rana Kala (122)
18391,Ludhiana (East),Sahnewal Khurd (228)
18392,Garhshankar,Sakruli (100)
18393,Rajpura,Jabo Majra (389)
18394,Raikot,Dhalian (358)
18395,Kapurthala,Bhandal Dona (162)
18396,Batala,Saidpur (263)
18397,Amritsar- Ii,Birbalpura (336)
18398,Bassi Pathana,Mandlan (102)
18399,Patran,Chupki (78)
18400,Fazilka,Walle Shah Hithar (316)
18401,Ludhiana (East),Bool (319)
18402,Jalalabad,Sohna Sandar (251)
18403,Kharar,Ghataur (94)
18404,Nangal,Talwara (279)
18405,Patiala,Muradpur (105)
18406,Bagha Purana,Sekha Khurd (127)
18407,Hoshiarpur,Sotla (525)
18408,Guruharsahai,Rana Panjgrain (320)
18409,Chamkaur Sahib,Bhoje Majra (61)
18410,Dhar Kalan,Thara Uparla (399/2)
18411,Payal,Rajgarh (243)
18412,Ludhiana (East),Jassowal (282)
18413,Tapa,Ugoke (66)
18414,Bagha Purana,Mahla Kalan (70)
18415,Bagha Purana,Bhaloor (115)
18416,Sunam,Biggarwal (53)
18417,Jagraon,Hans (105)
18418,Dharamkot,Indergarh (287/288)
18419,Maur,Jodhpur Pakhar (27)
18420,Bathinda,Naruana (65)
18421,Tarn Taran,Paddri (209)
18422,Mansa,Kishangarh Urf Pharwahi (48)
18423,Sunam,Gandwan (43)
18424,Nakodar,Dhaliwal (5)
18425,Samana,Samana(Rural) (87)
18426,Nawanshahr,Bakhlaur (199)
18427,Ludhiana (West),Mohi (82)
18428,Dharamkot,Manawan (322)
18429,Amritsar- Ii,Sangna (270)
18430,Tarn Taran,Dhotian (315)
18431,Patiala,Daun Kalan (93)
18432,Batala,Aulakh (21)
18433,Rampura Phul,Pitho (45)
18434,Rampura Phul,Bhodipura (20)
18435,Kotakpura,Kot Sukhia (120)
18436,Malout,Kakhanwali (25)
18437,Amritsar -I,Dharar (87)
18438,Dera Bassi,Chhat (295)
18439,Firozpur,Khai (78/88)
18440,Patran,Shadipur Alias Momian (197)
18441,Bhikhiwind,Bhura Kohna (81)
18442,Abohar,Kala Tibba (111)
18443,Raikot,Lohat Badi (2)
18444,Fazilka,Pakan (202)
18445,Guruharsahai,Dona Mattar (332)
18446,Payal,Siarh (390)
18447,Phillaur,Nangal (130)
18448,Nangal,Barahmpur (348)
18449,Bhikhiwind,Narli (108)
18450,Sardulgarh,Jhuner (164)
18451,Talwandi Sabo,Malkana (125)
18452,Payal,Jarg (186)
18453,Mansa,Bhopal (16)
18454,Abohar,Gobindgarh (119)
18455,Baba Bakala,Mattewal (187)
18456,Muktsar,Warring (91)
18457,Bagha Purana,Kaleke (88)
18458,Kotakpura,Wara Daraka (107)
18459,Ahmedgarh,Kup (33)
18460,Amritsar- Ii,Jethuwal (246)
18461,Kotakpura,Hari Nau (105)
18462,Bagha Purana,Kotla Mehar Singhwala (130)
18463,Raikot,Burj Hari Singh (158)
18464,Rampura Phul,Dhapali (444)
18465,Batala,Dakoha (66)
18466,Sunam,Khadial (1)
18467,Rajpura,Salempur Sekhan (126)
18468,Baba Bakala,Buttar Siviya (63)
18469,Ludhiana (West),Manakwal (276)
18470,Rajpura,Kamalpur (131)
18471,Ajnala,Arazi Darya (52)
18472,Dasua,Kotli (481)
18473,Bhulath,Chak Purana (21)
18474,Jalandhar - I,Chak Daulatpur (239)
18475,Sultanpur Lodhi,Doda Sudagar (91)
18476,Muktsar,Bir Sarkar (65)
18477,Patti,Bahlarke (342)
18478,Gurdaspur,Godhar (630)
18479,Gurdaspur,Nuktipur (582)
18480,Patiala,Kishangarh (180)
18481,Sultanpur Lodhi,Gamewal (199)
18482,Pathankot,Athotarwan (389)
18483,Sultanpur Lodhi,Gata Poh Windian (209)
18484,Ajnala,Dadian (55)
18485,Nakodar,Riayatpur (46)
18486,Dinanagar,Arjo Chak (199)
18487,Nawanshahr,Jaitpur (138)
18488,Pathankot,Rajpur Jattan (122)
18489,Nihal Singhwala,Patti Diwana (172)
18490,Pathankot,Gagroli (373)
18491,Banga,Bahla ( (42)
18492,Balachaur,Arazidarya Bramad Rail (420)
18493,Sas Nagar (Mohali),Ledi (41)
18494,Sultanpur Lodhi,Khangah Shah Rehmatulah Quadri (111)
18495,Chamkaur Sahib,Karkhana Bharatgarh (89)
18496,Malerkotla,Hazurgarh (197)
18497,Nawanshahr,Saidpur Khurd (268)
18498,Pathankot,Kingarian (337)
18499,Phagwara,Dhak Manak (35)
18500,Hoshiarpur,Aima (428)
18501,Batala,Alipur Viran (Becharag) (361)
18502,Sultanpur Lodhi,Kutubpur (190)
18503,Rup Nagar,Rawal Majra (22)
18504,Batala,Brahm (51)
18505,Pathankot,Simbal (8)
18506,Kapurthala,Mand Surakhpur (63)
18507,Kharar,Mehmudpur (368)
18508,Mukerian,Kaulian (225)
18509,Zira,Changian (62)
18510,Garhshankar,Kukkran (46)
18511,Samana,Saidipur (16)
18512,Phillaur,Miranpur (202)
18513,Phillaur,Rajauri (169)
18514,Fatehgarh Sahib,Bambe Majra (167)
18515,Jalandhar - I,Goalpind (135)
18516,Tapa,Patti Khatar (68)
18517,Dasua,Hardo Patti Braich (9)
18518,Phagwara,Balalo (36)
18519,Kapurthala,Budo Punder (199)
18520,Hoshiarpur,Nasran (328)
18521,Bassi Pathana,Shivdaspur (180)
18522,Amloh,Bir Mohammadi (13)
18523,Dera Baba Nanak,Purana Wahla (474)
18524,Guruharsahai,Mirza Lakhoke (315)
18525,Dasua,Jitabaid (6)
